"","preVar","y"
"1",-0.276728947478255,1.38562866446654
"2",-0.271886208823542,1.38562866446654
"3",-0.267043470168828,1.38562866446654
"4",-0.262200731514115,1.39220818719729
"5",-0.257357992859402,0.438308193315998
"6",-0.252515254204689,0.715776027897462
"7",-0.247672515549975,0.715776027897462
"8",-0.242829776895262,0.715776027897462
"9",-0.237987038240549,0.715776027897462
"10",-0.233144299585836,0.715776027897462
"11",-0.228301560931123,0.715776027897462
"12",-0.223458822276409,0.715776027897462
"13",-0.218616083621696,0.715776027897462
"14",-0.213773344966983,0.715776027897462
"15",-0.20893060631227,0.715776027897462
"16",-0.204087867657557,0.715776027897462
"17",-0.199245129002843,0.715776027897462
"18",-0.19440239034813,0.715776027897462
"19",-0.189559651693417,0.715776027897462
"20",-0.184716913038704,0.715776027897462
"21",-0.17987417438399,0.715776027897462
"22",-0.175031435729277,0.715776027897462
"23",-0.170188697074564,0.715776027897462
"24",-0.165345958419851,0.715776027897462
"25",-0.160503219765138,0.715776027897462
"26",-0.155660481110424,0.715776027897462
"27",-0.150817742455711,0.715776027897462
"28",-0.145975003800998,0.715776027897462
"29",-0.141132265146285,0.715776027897462
"30",-0.136289526491571,0.715776027897462
"31",-0.131446787836858,0.715776027897462
"32",-0.126604049182145,0.715776027897462
"33",-0.121761310527432,0.715776027897462
"34",-0.116918571872719,0.715776027897462
"35",-0.112075833218005,0.715776027897462
"36",-0.107233094563292,0.715776027897462
"37",-0.102390355908579,0.715776027897462
"38",-0.0975476172538657,0.715776027897462
"39",-0.0927048785991524,0.715776027897462
"40",-0.0878621399444392,0.715776027897462
"41",-0.083019401289726,0.715776027897462
"42",-0.0781766626350127,0.715776027897462
"43",-0.0733339239802995,0.715776027897462
"44",-0.0684911853255863,0.715776027897462
"45",-0.0636484466708731,0.715776027897462
"46",-0.0588057080161599,0.715776027897462
"47",-0.0539629693614466,0.715776027897462
"48",-0.0491202307067334,0.715776027897462
"49",-0.0442774920520202,0.715776027897462
"50",-0.039434753397307,0.715776027897462
"51",-0.0345920147425938,0.715776027897462
"52",-0.0297492760878806,0.715776027897462
"53",-0.0249065374331673,0.715776027897462
"54",-0.0200637987784541,0.715776027897462
"55",-0.0152210601237409,0.715776027897462
"56",-0.0103783214690277,0.715776027897462
"57",-0.00553558281431443,0.715776027897462
"58",-0.000692844159601191,0.715776027897462
"59",0.00414989449511199,0.715776027897462
"60",0.00899263314982524,0.715776027897462
"61",0.0138353718045384,0.715776027897462
"62",0.0186781104592517,0.715776027897462
"63",0.0235208491139649,0.715776027897462
"64",0.0283635877686781,0.715776027897462
"65",0.0332063264233913,0.715776027897462
"66",0.0380490650781046,0.715776027897462
"67",0.0428918037328178,0.715776027897462
"68",0.047734542387531,0.715776027897462
"69",0.0525772810422442,0.715776027897462
"70",0.0574200196969574,0.715776027897462
"71",0.0622627583516707,0.715776027897462
"72",0.0671054970063839,0.715776027897462
"73",0.0719482356610971,0.715776027897462
"74",0.0767909743158103,0.715776027897462
"75",0.0816337129705235,0.715776027897462
"76",0.0864764516252368,0.715776027897462
"77",0.09131919027995,0.715776027897462
"78",0.0961619289346632,0.715776027897462
"79",0.101004667589376,0.715776027897462
"80",0.10584740624409,0.715776027897462
"81",0.110690144898803,0.715776027897462
"82",0.115532883553516,0.715776027897462
"83",0.120375622208229,0.715776027897462
"84",0.125218360862943,0.715776027897462
"85",0.130061099517656,0.715776027897462
"86",0.134903838172369,0.715776027897462
"87",0.139746576827082,0.715776027897462
"88",0.144589315481795,0.715776027897462
"89",0.149432054136509,0.715776027897462
"90",0.154274792791222,0.715776027897462
"91",0.159117531445935,0.715776027897462
"92",0.163960270100648,0.715776027897462
"93",0.168803008755362,0.715776027897462
"94",0.173645747410075,0.715776027897462
"95",0.178488486064788,0.715776027897462
"96",0.183331224719501,0.715776027897462
"97",0.188173963374214,0.715776027897462
"98",0.193016702028928,0.715776027897462
"99",0.197859440683641,0.715776027897462
"100",0.202702179338354,0.715776027897462
